feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,y
0.008996258,0.022151833,0.0,0.27816784,0.07358183,0.0,0.32034212,0.13466212,0.02517838,0.0017134364,0.0,0.4599938,0.1034814,0.074052334,0.0,0.0,0.0,0.0,0.26871815,0.2904008,0.0,0.0,0.2459008,0.26394552,0.0,0.17217518,0.31988266,0.0,0.3675141,0.15909122,0.1309669,0.11379779,0.0,0.0,0.0,0.0,0.0,0.22517817,0.051302977,0.0,0.0,0.0,0.14902997,0.271569,0.0,0.2465841,0.0,0.0,0.0017089385,0.29982635,0.059428707786401413
0.1534031,0.0,0.0,0.0,0.0,0.18767795,0.23437276,0.035039898,0.09397851,0.17832413,0.06209207,0.3202559,0.19453904,0.058837343,0.0,0.0,0.0,0.0,0.0,0.11653212,0.0,0.0,0.14482878,0.45377487,0.08907308,0.2666869,0.49599007,0.0,0.3567341,0.0,0.09466675,0.0,0.0,0.06060292,0.0,0.14848468,0.0,0.3146554,0.0,0.0,0.0,0.0,0.122397274,0.11196358,0.07488948,0.14802058,0.0,0.0,0.1182873,0.18647707,0.0617700098830325
0.16234815,0.0,0.0,0.0,0.0,0.34416404,0.0,0.0569319,0.34706408,0.21993144,0.34407964,0.122140035,0.15892272,0.08090288,0.0,0.0,0.051213745,0.0,0.0,0.41446114,0.033062827,0.0,0.32030207,0.68572736,0.113243856,0.45230514,0.5171688,0.05341211,0.25271782,0.0,0.0770675,0.14918207,0.042294566,0.09736226,0.0,0.28609973,0.0,0.46208417,0.0,0.0,0.0,0.0,0.3085936,0.32918003,0.0,0.0,0.0,0.0,0.0,0.3291568,0.12504979794701632
0.3716807,0.117377296,0.0,0.30146715,0.0,0.34692544,0.0,0.0,0.0,0.42594868,0.0,0.4985574,0.33611283,0.0,0.01120923,0.0,0.0,0.0,0.0,0.15911315,0.0,0.17043619,0.24955784,0.62575454,0.0,0.5287089,0.43628317,0.0,0.4270715,0.0,0.10793322,0.01363608,0.10555283,0.02874424,0.0,0.051835116,0.0,0.68220776,0.0,0.0,0.0,0.0,0.0,0.19415134,0.19636048,0.19234428,0.0,0.22058734,0.37532607,0.8823434,0.05155240842330999
0.019933349,0.002213591,0.0,0.47134337,0.0,0.3438829,0.15238856,0.08766257,0.0012933242,0.0,0.3619878,0.162636,0.12940398,0.2202165,0.24979031,0.0,0.13243933,0.0,0.0,0.28641537,0.017768968,0.0,0.14455505,0.596228,0.0,0.35347432,0.32808056,0.0,0.30820352,0.14799269,0.0,0.52453476,0.12271377,0.004818557,0.0,0.34255546,0.0,0.18259184,0.0,0.0,0.0,0.0,0.22524478,0.10961458,0.0,0.0,0.14625432,0.0,0.0,0.28851828,0.06658220788644709
0.12816006,0.0,0.0,0.29956782,0.11749211,0.4220662,0.049719878,0.0,0.0,0.10221718,0.24926905,0.1474546,0.17618832,0.2097312,0.0,0.0,0.0778537,0.0,0.0,0.0810667,0.29055527,0.0,0.26926818,0.2088143,0.0,0.0,0.5246254,0.0,0.21219946,0.1500524,0.27261415,0.15254071,0.0,0.15067098,0.0,0.34414876,0.0,0.056629747,0.0,0.0,0.0,0.0,0.15949923,0.3101199,0.0,0.0,0.0,0.0,0.0030043374,0.25258932,0.11239877869121027
0.0,0.19331473,0.0,0.17450887,0.0,0.2673298,0.0,0.020578511,0.0,0.17982267,0.0,0.27736965,0.22625579,0.0,0.020577269,0.0,0.0,0.0,0.0,0.21044579,0.0,0.25554195,0.20905964,0.3916039,0.0,0.22972803,0.4657904,0.0,0.4102239,0.0,0.0,0.0,0.0030718637,0.058148365,0.0,0.16047092,0.087970056,0.6972526,0.0,0.0,0.0,0.0,0.119993344,0.14667222,0.10427035,0.0,0.0,0.163662,0.36608192,0.54198307,0.051591637960205834
0.418035,0.13936517,0.0,0.099131495,0.0,0.4521678,0.0,0.0,0.0,0.33674714,0.0,0.7314996,0.47852764,0.0,0.16085675,0.0,0.0,0.0,0.0,0.3403937,0.0,0.43069893,0.11369662,0.7741146,0.0,0.5160654,0.6979608,0.0,0.8091799,0.0,0.0,0.0,0.055407647,0.006480054,0.0,0.25433174,0.0,1.1353974,0.0,0.0,0.0,0.0,0.03895757,0.6919871,0.41207483,0.0,0.0,0.2720843,0.69656426,0.9803512,0.05030515123263768
0.64129454,0.08082062,0.0,0.7568624,0.0,0.14118902,0.0,0.0,0.0,0.5355374,0.0,0.8441234,0.6518037,0.010581028,0.36490712,0.12432692,0.0,0.0,0.3253476,0.115680665,0.1427263,0.065677956,0.0,0.4475493,0.0,0.496155,0.57135564,0.35979077,0.8040807,0.13020016,0.0,0.0,0.0,0.010185801,0.0,0.0,0.0,0.65236706,0.0,0.0,0.0,0.78787565,0.42160127,0.7238177,0.46723598,0.2077344,0.0,0.38289848,0.66093135,0.8749537,0.050539260515472084
0.18709388,0.058802653,0.0,0.0,0.0,0.37931654,0.0,0.17057388,0.34554666,0.39774302,0.18079369,0.36650756,0.14885332,0.046170596,0.0,0.106245495,0.02261277,0.0,0.0,0.33584726,0.0,0.0026993332,0.47112572,1.0066068,0.0,0.659181,0.5446522,0.0,0.41494325,0.0,0.0,0.09135395,0.352301,0.0,0.0,0.17545962,0.0,0.5377554,0.0,0.0,0.16372801,0.011713336,0.054227103,0.05320015,0.0,0.0,0.0,0.0,0.0,0.60982734,0.049213534538431684
0.4428405,0.07890705,0.0,0.5585566,0.0,0.5435805,0.066988476,0.0,0.0,0.68334967,0.0,1.056029,1.1702156,0.0,0.29508996,0.0,0.0,0.0,0.0,0.38279957,0.0,0.76531845,0.0,0.8217332,0.0,0.455567,0.88620913,0.3745132,0.8936523,0.0,0.58661366,0.0,0.36383858,0.40043688,0.0,0.0,0.025162432,1.8206475,0.0,0.0,0.0,0.0,0.0,0.1747037,0.67545867,0.33807823,0.0,0.4103148,0.7635616,1.3903376,0.04869787833518025
0.37839076,0.19342458,0.0,0.43067202,0.0,0.10291366,0.010051154,0.0,0.0,0.011440066,0.0,0.86054736,0.24874172,0.0,0.09567256,0.0,0.0,0.0,0.13521394,0.39709765,0.1870239,0.0,0.026778497,0.42924526,0.0,0.22092655,0.40106633,0.041897643,0.55549,0.0,0.0,0.0,0.0,0.05914606,0.0,0.0,0.0,0.53395456,0.0,0.0,0.0,0.090307824,0.0,0.2207521,0.4047491,0.13820119,0.0,0.19978975,0.24012332,0.8397112,0.05371100225188752
0.5153428,0.21003218,0.0,0.24929936,0.0,0.275297,0.0,0.0,0.0,0.3799572,0.0,0.83819944,0.7166863,0.0,0.043649226,0.0,0.0,0.0,0.0,0.11213804,0.0,0.17966445,0.045969717,0.8004052,0.0,0.66133434,0.47039244,0.0446332,0.6642275,0.0,0.10143308,0.0,0.26006103,0.02691073,0.0,0.0,0.0,1.2010696,0.0,0.0,0.0,0.0,0.05981209,0.41853237,0.43021882,0.3912998,0.0,0.6837094,0.6075548,1.2131647,0.04748744453892684
0.11055027,0.0,0.0,0.17584248,0.0,0.0912363,0.15174532,0.12291042,0.00087820337,0.14120646,0.0,0.18134211,0.18498361,0.11521029,0.1027345,0.0,0.0,0.0,0.048843317,0.10625256,0.0,0.0,0.0,0.12891486,0.0,0.16956197,0.24496004,0.0,0.20622706,0.035086837,0.0,0.0,0.0,0.0,0.0,0.08985875,0.0,0.31495324,0.0,0.0,0.0,0.009219281,0.17563629,0.2686817,0.061537948,0.05163757,0.0,0.0,0.10459394,0.23253864,0.05884624384489345
0.20483401,0.0,0.0,0.25499636,0.021002427,0.060733434,0.032305215,0.0,0.0,0.097981475,0.004467154,0.37254536,0.33405784,0.18392037,0.0,0.0,0.0,0.0,0.0098465085,0.14286454,0.0,0.0,0.19643706,0.3423705,0.0,0.3428902,0.16326535,0.0,0.20853174,0.0,0.08889387,0.002672154,0.0,0.040926587,0.0,0.0,0.0,0.21235643,0.0,0.0,0.0,0.0,0.1826826,0.0,0.26005265,0.123748794,0.0,0.018661577,0.18607059,0.44932482,0.05929892661694225
0.4314076,0.086895436,0.0,0.25013065,0.0,0.5205694,0.0,0.011032222,0.0,0.06973583,0.0,0.77932346,0.5589348,0.0,0.050992012,0.0,0.0,0.0,0.0,0.30691648,0.24360017,0.09199004,0.39754072,0.61275846,0.0,0.15684927,0.7698578,0.0,0.54801816,0.0,0.21494304,0.06634833,0.0,0.0,0.0,0.22685091,0.0,1.0779749,0.0,0.0,0.0,0.0,0.0,0.5613804,0.3995948,0.0,0.0,0.037016265,0.48181346,0.9963214,0.050068482444199584
0.23338687,0.0,0.0,0.4666448,0.0,0.39068055,0.38504288,0.14607103,0.0,0.5329621,0.15771632,0.6049464,0.38907903,0.33104718,0.0,0.0,0.0,0.0,0.0,0.3673374,0.0,0.0,0.3585712,0.7218458,0.0,0.68231636,0.7119649,0.0,0.51353633,0.0,0.054552827,0.26642594,0.13119891,0.0,0.0,0.38825879,0.0,0.5428723,0.0,0.0,0.0,0.0,0.019147418,0.12303691,0.0,0.0,0.0,0.0,0.16963118,0.84328485,0.05147953932972893
0.06721882,0.0,0.0,0.031235656,0.0,0.34541538,0.099240296,0.0,0.10434102,0.09031346,0.0,0.32936323,0.13831617,0.057149563,0.0,0.0,0.0,0.0,0.0,0.21841665,0.0,0.0,0.38866675,0.5160585,0.027529042,0.28536597,0.47931907,0.0,0.41922748,0.0,0.2800187,0.1085402,0.020931156,0.0,0.0,0.13447845,0.0,0.3140971,0.0,0.0,0.0,0.0,0.0,0.108752534,0.1145919,0.0,0.0,0.004939655,0.14129254,0.57502306,0.050796069145570666
0.078590125,0.0,0.0,0.19471511,0.0,0.19960058,0.0,0.0,0.105587,0.3258694,0.10803164,0.1079407,0.0698985,0.13818577,0.061041713,0.008675942,0.10632164,0.0,0.08322511,0.06001015,0.3749953,0.0,0.33965102,0.1355939,0.0,0.17553021,0.17462224,0.0,0.17321837,0.0,0.15243997,0.21801442,0.0,0.0499431,0.0,0.086681984,0.0,0.12509541,0.0,0.0,0.0,0.0,0.02599487,0.095762625,0.0,0.0,0.0,0.04732522,0.066559225,0.23183756,0.09036034467118724
0.3207332,0.16174263,0.0,0.27169743,0.0,0.03749084,0.0,0.028528558,0.0,0.1370399,0.0,0.5133413,0.2208701,0.043607302,0.0,0.16554105,0.0,0.0,0.1471404,0.0,0.0,0.0,0.20817801,0.56025213,0.0,0.525654,0.2618472,0.0,0.2430217,0.0,0.0,0.0,0.047629483,0.0,0.0,0.006331978,0.0,0.6071188,0.0,0.0,0.0,0.12632272,0.25361207,0.2603771,0.16058318,0.03511175,0.0,0.34014672,0.30800608,0.7381893,0.04845839910701767
0.20602998,0.058810577,0.0,0.2728534,0.0,0.0,0.0,0.0,0.0,0.33102995,0.0,0.32322592,0.2157642,0.03055796,0.0,0.016992569,0.08721807,0.0,0.16239434,0.06025167,0.0,0.0,0.14951086,0.48738682,0.0,0.35417607,0.36452508,0.09323837,0.28982797,0.0,0.0,0.0,0.03219461,0.0033041125,0.0,0.0,0.0,0.44669873,0.14838926,0.0,0.0,0.29174784,0.16136599,0.15094273,0.13154733,0.058983535,0.0,0.0755459,0.39939573,0.45027873,0.05958614233409865
0.34372917,0.0,0.0,0.3582999,0.0,0.37303653,0.12523124,0.0,0.0,0.49342418,0.0,0.6762397,0.8391487,0.14506194,0.0,0.0,0.16162202,0.0,0.11454962,0.03784006,0.0,0.15188766,0.4789281,0.46926245,0.0,0.55969083,0.614463,0.066589884,0.47494248,0.0,0.49990365,0.06649892,0.037159007,0.2777156,0.0,0.0,0.0,1.1053671,0.0,0.0,0.0,0.0,0.0,0.0,0.48627144,0.23501731,0.0,0.0,0.31597164,1.0846194,0.049559000748549915
0.0,0.0,0.0,0.20450346,0.04119078,0.0331183,0.3574295,0.15027466,0.05235856,0.05875476,0.0,0.36675808,0.021387042,0.20425701,0.0376662,0.0,0.0,0.0,0.12908706,0.104396515,0.0,0.0,0.18424958,0.07089856,0.0,0.14432053,0.31606084,0.0,0.2796445,0.14104746,0.099946186,0.0,0.0,0.0,0.0,0.033888925,0.0,0.28675035,0.12127496,0.0,0.0,0.085781574,0.10681703,0.35656303,0.0,0.17683372,0.0,0.0,0.16930357,0.34118566,0.0558201070927139
0.09913396,0.0,0.0,0.38725835,0.098297,0.31836712,0.0,0.0,0.021428991,0.0,0.20731162,0.04583506,0.02745688,0.09037741,0.0,0.0,0.15348105,0.0,0.0,0.0,0.13682605,0.019125648,0.371571,0.29599282,0.0,0.07724156,0.3623346,0.0,0.15576129,0.0,0.2763491,0.1388837,0.084532484,0.13332102,0.0,0.086596355,0.0,0.15790197,0.0,0.0,0.0,0.0,0.14691557,0.07787643,0.0,0.0,0.0,0.0,0.0,0.16244924,0.09921098799866256
0.2670953,0.0,0.0,0.34978136,0.0,0.40314052,0.0,0.0,0.0,0.2024293,0.0,0.43645224,0.51829076,0.0,0.20760791,0.0,0.0,0.0,0.0,0.11297147,0.0,0.23873805,0.20270288,0.6405854,0.0,0.47060373,0.4349048,0.16587119,0.54448736,0.0,0.0,0.0,0.17634027,0.16305412,0.0,0.12483559,0.0,0.842573,0.0,0.0,0.0,0.0,0.35257417,0.34235108,0.3300114,0.21408395,0.0,0.25707024,0.3652113,0.78174514,0.04769457063208515
0.075506434,0.0,0.0,0.43298805,0.11243826,0.41438237,0.08191896,0.023328295,0.25445023,0.19287086,0.44690502,0.18596686,0.24526402,0.2921469,0.26008222,0.0,0.13784829,0.0,0.0,0.0,0.2035303,0.14173783,0.22962523,0.3143264,0.0,0.26418728,0.57024086,0.0,0.16544516,0.05889514,0.2722406,0.3652548,0.0,0.07846463,0.0,0.33591604,0.0,0.37012982,0.0,0.0,0.0,0.0,0.19250073,0.13945256,0.0,0.0,0.0,0.0,0.0,0.18991756,0.16898698176001892
0.45420676,0.0,0.0,0.3915108,0.0,0.4211606,0.0,0.13766973,0.0,0.25963435,0.0,0.82755184,0.7450473,0.0,0.10102003,0.0,0.0,0.0,0.0,0.22800002,0.010056769,0.11027266,0.29103616,0.7215055,0.0,0.41826504,0.50770074,0.0,0.5656049,0.0,0.0,0.0,0.26217586,0.0,0.0,0.07174098,0.0,1.1217296,0.0,0.0,0.0,0.061955187,0.13366944,0.6233445,0.29703194,0.14095803,0.0,0.11778399,0.32072136,1.0936486,0.04853039675498072
0.017810494,0.064760625,0.0,0.2115813,0.01148726,0.0632899,0.0115121715,0.0,0.0,0.04558138,0.0,0.49251962,0.14740345,0.093594484,0.12065177,0.0,0.0,0.0,0.059080437,0.29212368,0.011625728,0.0,0.0,0.0229553,0.0,0.0055017998,0.28153265,0.07756079,0.33499613,0.013622175,0.0,0.0,0.0,0.0,0.0,0.14735948,0.0,0.30153576,0.0,0.0,0.0,0.09008683,0.0,0.50401187,0.23507978,0.0,0.0,0.0,0.23622027,0.36029845,0.06061906801508399
0.06248197,0.0,0.0,0.03192548,0.0,0.10916927,0.0,0.0021121977,0.0,0.0,0.018829338,0.0359667,0.0,0.0,0.0,0.0,0.0,0.0,0.0004910952,0.09416976,0.02023513,0.017191501,0.0759448,0.22036456,0.110765785,0.113391824,0.29499272,0.0,0.1687094,0.0,0.09885539,0.0,0.0,0.0,0.0,0.07789372,0.0,0.14599594,0.005842833,0.0,0.0,0.02102714,0.031646997,0.08890248,0.0,0.0,0.0,0.0,0.0,0.23023726,0.04511459354235159
0.0055712713,0.0,0.0,0.18554074,0.0,0.25115335,0.0,0.0,0.16820234,0.0,0.15287778,0.021729631,0.0,0.061955813,0.008541545,0.0,0.0060334075,0.0,0.0,0.27556276,0.21250139,0.10087502,0.12988028,0.41360748,0.12099414,0.16286182,0.30344757,0.0,0.24864875,0.0,0.26951188,0.25121254,0.03263668,0.06031453,0.0,0.074244,0.0,0.3522403,0.0,0.0,0.0,0.0,0.093640186,0.0,0.0,0.0,0.0,0.03743089,0.0,0.37701753,0.05799413435116485
0.21025595,0.0,0.0,0.111806,0.018687531,0.10076869,0.0,0.03774442,0.01863,0.0,0.09398521,0.29638556,0.045555193,0.07101816,0.0,0.0,0.0,0.0,0.0,0.14354324,0.06449484,0.0,0.43824047,0.54435104,0.0,0.151856,0.34999594,0.0,0.0,0.0,0.101149015,0.17195351,0.07862352,0.0,0.0,0.044633176,0.0,0.19432135,0.0,0.0,0.0,0.021716999,0.028352985,0.0633376,0.0,0.0,0.0,0.0,0.0,0.060873095,0.08792515784962918
0.04602493,0.1882219,0.0,0.17242461,0.0,0.15895212,0.0,0.0,0.0,0.27844176,0.0,0.48362198,0.1386491,0.0,0.24344845,0.0,0.0,0.0,0.06212515,0.25119916,0.37936756,0.04060826,0.095791005,0.24541098,0.0,0.08279014,0.37515783,0.0,0.47677198,0.0,0.0,0.0,0.012096433,0.0,0.0,0.1267506,0.0,0.57688504,0.0,0.0,0.0,0.06495664,0.0,0.5337938,0.16629069,0.0,0.0,0.10322156,0.37048915,0.53748935,0.05200819595752471
0.0,0.0,0.0,0.42272365,0.0,0.54954284,0.0,0.0,0.15960054,0.80184275,0.36343333,0.07913365,0.32550237,0.07541177,0.37487292,0.0,0.1569789,0.0,0.0,0.25913355,0.597461,0.0,0.28672397,0.42826152,0.1780149,0.4932634,0.5563958,0.0,0.5405838,0.089282736,0.3053491,0.7071249,0.2319426,0.33246124,0.0,0.51826936,0.0,0.2213616,0.0,0.0,0.0,0.0,0.0,0.124480195,0.0,0.0,0.0,0.08645097,0.041316904,0.3816704,0.2200514862616452
0.4086493,0.29400802,0.0,0.4007626,0.0,0.19999167,0.0,0.0,0.0,0.15475747,0.0,0.59548956,0.31085134,0.0,0.015772339,0.0,0.0,0.0,0.0,0.29289433,0.14411733,0.31232697,0.06927662,0.60266405,0.0,0.3667888,0.44268212,0.06432351,0.4953046,0.0,0.11387385,0.0,0.040870536,0.26055965,0.0,0.0,0.0023507194,0.95107204,0.0,0.0,0.0,0.049394973,0.22358915,0.35278764,0.34989455,0.051660668,0.0,0.50587326,0.6329625,0.80049545,0.04979964287546335
0.08365379,0.0,0.0,0.30723634,0.0,0.27567375,0.05673698,0.0,0.05783701,0.2808103,0.3393667,0.13396887,0.14061838,0.19000559,0.22841139,0.0,0.28861418,0.0,0.0,0.0,0.10872329,0.27172172,0.12313652,0.36892602,0.0701467,0.40936935,0.5931524,0.0,0.23958895,0.08784063,0.10119566,0.3488839,0.0,0.0,0.0,0.2387015,0.0,0.31206745,0.0,0.0,0.0,0.0,0.24060048,0.08807466,0.0,0.0,0.0,0.0,0.0,0.20405023,0.1408369167254877
0.11607729,0.0,0.02836536,0.0,0.17121339,0.41980597,0.18360023,0.029990977,0.47634217,0.8741197,0.6147687,0.22556132,0.5409367,0.24763668,0.034919187,0.0,0.2528243,0.0,0.0,0.3183928,0.22437099,0.1923506,0.011881729,0.5160217,0.07290039,0.8163427,0.6302242,0.0,0.2813174,0.0,0.40120786,0.7616893,0.1331924,0.18507272,0.0,0.32133153,0.0,0.43768924,0.0,0.0,0.0,0.0,0.21127786,0.068202294,0.0,0.0,0.0,0.0,0.0,0.3299003,0.20419302227970992
0.3297994,0.06346472,0.0,0.081255116,0.0,0.34181193,0.0,0.0101969885,0.0,0.33781537,0.0,0.5269665,0.50348926,0.0,0.13656892,0.0,0.0,0.0,0.0,0.4622397,0.0,0.19830987,0.22720897,0.74602294,0.0,0.5437097,0.5101408,0.0,0.49100965,0.0,0.050142966,0.0,0.09677099,0.2258593,0.0,0.3722188,0.0,0.7823713,0.0,0.0,0.0,0.0,0.19244447,0.25815454,0.19236062,0.12589696,0.0,0.12957576,0.3861965,0.7502534,0.05167728446515152
0.39977777,0.0,0.0,0.29914352,0.0,0.5303923,0.0,0.0,0.0,0.6058121,0.0,0.99534494,0.8757538,0.0,0.23723504,0.0,0.0,0.0,0.0,0.08903348,0.3255424,0.46584615,0.10666544,0.7112416,0.0,0.7562068,0.5910814,0.040263727,0.6806809,0.0,0.1891092,0.0,0.29483712,0.1108786,0.0,0.0,0.0,1.5608208,0.0,0.0,0.0,0.02816834,0.1592365,0.6079964,0.3484911,0.0,0.0,0.4229092,0.5006327,1.4358774,0.04982737127697856
0.33421707,0.068470344,0.0,0.047907565,0.0,0.31219557,0.0,0.0,0.0,0.54892015,0.0,0.7233754,0.7024781,0.0,0.2854108,0.0,0.0,0.0,0.31411627,0.12270017,0.2527012,0.36288783,0.0,0.45204258,0.0,0.48579714,0.5265288,0.055906273,0.66092587,0.0,0.14120317,0.0,0.22901154,0.0,0.0,0.00012536126,0.0,1.3372438,0.0,0.0,0.0,0.0,0.0,0.5284788,0.34451145,0.0,0.0,0.38259402,0.58940935,0.9927856,0.0498707174878017
0.27792975,0.0,0.0,1.2977351,0.0,1.1966083,0.0,0.0,0.0,0.0,0.63165015,0.4477326,0.2737585,0.0,0.0,0.0,0.0,0.0,0.0,1.4166383,1.3133413,0.8856808,0.97622645,1.2253757,0.0,0.025121192,1.9649628,0.0,0.4943998,0.0,0.89849484,1.4863845,0.3242887,0.0,0.0,0.66935754,0.0,2.4293835,0.0,0.0,0.0,0.0,0.4534537,0.0,0.0,0.0,0.0,0.0,0.025365,1.948054,0.052111027407073074
0.1764094,0.0,0.0,0.122912094,0.2962756,0.45541367,0.0,0.0,0.45027122,0.628306,0.72564983,0.28365424,0.26160282,0.36204642,0.0,0.0,0.24067791,0.0,0.0,0.26910102,0.20891632,0.21162364,0.20176709,0.5305621,0.0,0.6564984,0.6496829,0.0,0.15804961,0.0,0.46567905,0.86061746,0.15311882,0.22176275,0.0,0.4369535,0.0,0.3688922,0.0020173031,0.0,0.0,0.0017110242,0.17621008,0.050134502,0.0,0.0,0.0,0.0,0.0,0.39651102,0.18148340044697364
0.2184737,0.0,0.0,0.3106374,0.32266647,0.19041833,0.0,0.0,0.13339743,0.22194482,0.5309277,0.21893388,0.14061472,0.2111365,0.0,0.0,0.13055445,0.0,0.0,0.11763037,0.24988559,0.0,0.21659844,0.44570357,0.05563448,0.43361342,0.3879165,0.0,0.10582158,0.0,0.2925962,0.5137113,0.26144207,0.18530422,0.0,0.29436338,0.0,0.09481716,0.0,0.0,0.0,0.0,0.17272653,0.0965421,0.0,0.0,0.0,0.0,0.0,0.27661076,0.08228648980143816
0.23902488,0.0,0.23660497,0.76924604,0.0,0.37533876,0.0,0.0,0.0,0.43962526,0.15927793,0.083319105,0.29300004,0.15719955,0.3449075,0.3124075,0.08445615,0.0,0.0,0.014737071,0.5670343,0.59443533,0.36592698,0.45462528,0.0,0.3550855,0.71225363,0.30523738,0.31670785,0.0,0.03865312,0.4813893,0.0,0.25880745,0.0,0.094210334,0.0,0.6786176,0.0,0.0,0.0,0.0,0.707447,0.0,0.0,0.0,0.0,0.0,0.47298917,0.2337752,0.15880483600838835
0.27103958,0.0,0.0,0.060867,0.25455946,0.4316156,0.01833143,0.0,0.29792753,0.41824624,0.53265256,0.40164614,0.536544,0.14220233,0.0,0.0,0.18919703,0.0,0.0,0.031046003,0.076639675,0.004714739,0.3037908,0.3376493,0.0,0.43414205,0.7661888,0.0,0.29923955,0.0,0.5858835,0.3575605,0.0,0.21370953,0.0,0.2467199,0.0,0.46928957,0.0,0.0,0.0,0.0,0.11709879,0.06785037,0.0,0.0,0.0,0.0,0.0,0.28732562,0.15894730417027392
0.0,0.0,0.0,0.21365443,0.07532568,0.27948982,0.0,0.0,0.025913976,0.24963127,0.14621727,0.11737411,0.21741565,0.05265476,0.0,0.0,0.0671593,0.0,0.0,0.33464915,0.0,0.15343793,0.31010804,0.3794841,0.0,0.23019156,0.36368185,0.02692827,0.36793953,0.0,0.21619171,0.1337889,0.21782866,0.26126936,0.0,0.15686351,0.0,0.35171515,0.0,0.0,0.0,0.0,0.071041554,0.0,0.029503204,0.038738847,0.0,0.0,0.14225282,0.5432101,0.06354201765121492
0.12354359,0.0,0.0683698,0.11949703,0.23825634,0.56221867,0.0,0.0,0.4635166,0.49665967,0.50203866,0.16910365,0.33296797,0.26313132,0.3341951,0.0,0.01786972,0.0,0.0,0.21120705,0.121055305,0.24712676,0.3125889,0.38830948,0.0,0.5487359,0.3948315,0.053699575,0.26939186,0.0,0.1321948,0.48623216,0.0,0.16398321,0.0,0.37213326,0.0,0.4017458,0.0,0.0,0.0,0.0,0.48400125,0.16845395,0.0,0.0,0.0,0.0,0.0,0.1499554,0.3147294128059153
0.20040688,0.0,0.0,0.23307776,0.0,0.10235873,0.0,0.0,0.0,0.3055253,0.0,0.65041715,0.50012374,0.022274673,0.0,0.0,0.0,0.0,0.24768269,0.11493336,0.0457328,0.16499233,0.036569204,0.42304084,0.0,0.49108607,0.18735379,0.2553595,0.4112326,0.0,0.012062476,0.0,0.06479211,0.0,0.0,0.0,0.0,0.76646787,0.011954126,0.0,0.0,0.24828866,0.32233933,0.07125492,0.3285971,0.12373137,0.0,0.35037428,0.46646103,0.75909287,0.049048377693971634
0.16601369,0.0,0.0,0.17409687,0.1772583,0.48171344,0.0,0.036962286,0.20949239,0.49069905,0.36326241,0.2930926,0.4089224,0.0,0.1284817,0.0,0.22365613,0.0,0.0,0.0,0.23147,0.14749745,0.22112654,0.1611132,0.0,0.48296508,0.6446879,0.0,0.1820533,0.0,0.38675833,0.3736983,0.0,0.22098152,0.0,0.2820809,0.0,0.675724,0.0,0.0,0.0,0.0,0.054243125,0.100094676,0.0,0.0,0.0,0.0,0.0,0.4280347,0.25026634511784185
0.1419496,0.0,0.0,0.046887465,0.45558885,0.35753214,0.0,0.0,0.4115176,0.03662648,0.61204696,0.47992647,0.24787834,0.331947,0.15099354,0.0,0.14526302,0.0,0.0,0.07194309,0.3116473,0.14940488,0.28054997,0.41489375,0.0,0.45889735,0.44552344,0.0,0.1759148,0.0,0.3682434,0.4505957,0.0,0.23333365,0.0,0.257277,0.0,0.20408818,0.0,0.0,0.0,0.21546924,0.21331729,0.108948566,0.04992659,0.0,0.0,0.0,0.0,0.31231615,0.09746121230063608
0.0,0.20088619,0.0,0.0671868,0.0,0.18189453,0.23544577,0.0,0.0,0.09610527,0.0,0.28964174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368273,0.2024087,0.11146703,0.21239991,0.21981613,0.0,0.0943524,0.5317973,0.0,0.36489737,0.0,0.44921258,0.17346524,0.043896604,0.117814206,0.0,0.10280425,0.0,0.2511154,0.0,0.0,0.0,0.003913439,0.0,0.13707303,0.1543415,0.0,0.0,0.013801808,0.26343906,0.4934633,0.050060085168070256
0.15158159,0.046247885,0.0,0.15567663,0.0,0.4283901,0.0,0.0,0.0,0.41630688,0.0,0.32650417,0.42511544,0.0,0.2200771,0.0,0.0,0.0,0.0,0.23156574,0.040535174,0.19241071,0.18371151,0.4782833,0.0,0.37183276,0.41049004,0.0,0.5449694,0.0,0.09293698,0.0,0.15079395,0.0,0.0,0.16052888,0.0,1.0537045,0.0,0.0,0.0,0.0,0.095394954,0.5200911,0.26256242,0.0,0.0,0.26207116,0.6452101,0.8905409,0.048488604371734745
0.029999712,0.0,0.016117582,0.3073828,0.027745882,0.33814552,0.0,0.01013667,0.13962418,0.12168716,0.12539311,0.0,0.2870233,0.17298418,0.014980404,0.07188754,0.13203023,0.0,0.016190456,0.0,0.054361705,0.022640547,0.3095025,0.20410457,0.0,0.16207808,0.35443845,0.0,0.22788009,0.0,0.23576221,0.1719688,0.1338484,0.037659205,0.0,0.08970804,0.0,0.26788276,0.0,0.0,0.0,0.0,0.24493587,0.15372063,0.0,0.0,0.0,0.0,0.0,0.23694205,0.05615685337722498
