feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,galaxy_Andromeda Galaxy (M31),galaxy_Andromeda I,galaxy_Andromeda II,galaxy_Andromeda III,galaxy_Andromeda IX,galaxy_Andromeda V,galaxy_Andromeda VIII,galaxy_Andromeda X,galaxy_Andromeda XI,galaxy_Andromeda XII,galaxy_Andromeda XIX[60],galaxy_Andromeda XV,galaxy_Andromeda XVII,galaxy_Andromeda XVIII[60],galaxy_Andromeda XX,galaxy_Andromeda XXIII,galaxy_Andromeda XXII[57],galaxy_Andromeda XXIV,galaxy_Andromeda XXIX,galaxy_Andromeda XXI[57],galaxy_Andromeda XXV,galaxy_Andromeda XXVI,galaxy_Andromeda XXVIII,galaxy_Antlia 2,galaxy_Antlia B,galaxy_Antlia Dwarf,galaxy_Aquarius Dwarf Galaxy (DDO 210),galaxy_Aquarius II,galaxy_Barnard's Galaxy (NGC 6822),galaxy_Boötes I,galaxy_Boötes II,galaxy_Boötes III,galaxy_Boötes IV,galaxy_Camelopardalis B,galaxy_Canes Venatici I Dwarf,galaxy_Canes Venatici II Dwarf,galaxy_Carina Dwarf (E206-G220),galaxy_Carina II,galaxy_Carina III,galaxy_Cas 1 (KK98 19),"galaxy_Cassiopeia Dwarf (Cas dSph, Andromeda VII)",galaxy_Cassiopeia II (Andromeda XXX),galaxy_Cassiopeia III (Andromeda XXXII),galaxy_Cetus Dwarf,galaxy_Cetus III,galaxy_Columba I,galaxy_Coma Berenices Dwarf,galaxy_Crater II,galaxy_DDO 99 (UGC 6817),galaxy_Donatiello I,galaxy_Draco Dwarf (DDO 208),galaxy_Draco II,galaxy_Dwingeloo 1,galaxy_Dwingeloo 2,galaxy_ESO 274-01[70],galaxy_ESO 294-010,galaxy_ESO 321-014[70],galaxy_ESO 325-11,galaxy_ESO 383-087 (ISG 39),galaxy_ESO 410-G005,galaxy_ESO 540-030 (KDG 2),galaxy_ESO 540-032,galaxy_Eridanus II,galaxy_FM2000 1,galaxy_Fornax Dwarf (E356-G04),galaxy_GR 8 (DDO 155),galaxy_Grus I,galaxy_Grus II,galaxy_HIPASS J1247-77,galaxy_HIZSS 003,galaxy_Hercules Dwarf,"galaxy_Holmberg II (DDO 50, UGC 4305)",galaxy_Horologium I,galaxy_Horologium II,galaxy_Hydra II,galaxy_Hydrus I,galaxy_IC 10 (UGC 192),galaxy_IC 1613 (UGC 668),galaxy_IC 3104,galaxy_IC 342,galaxy_IC 4662 (ESO 102-14),galaxy_IC 5152,galaxy_Indus II,galaxy_KK98 35,galaxy_KK98 77,galaxy_KKH 11 (ZOAG G135.74-04.53),galaxy_KKH 12,galaxy_KKH 37 (Mai 16),galaxy_KKR 03 (KK98 230),galaxy_KKR 25,galaxy_KKh 060,galaxy_KKh 086,galaxy_KKh 98,galaxy_KKs 3,galaxy_KUG 1210+301B (KK98 127),galaxy_Lacerta I (Andromeda XXXI),galaxy_Large Magellanic Cloud (LMC),"galaxy_Leo A (Leo III, DDO 69)","galaxy_Leo I Dwarf (DDO 74, UGC 5470)","galaxy_Leo II Dwarf (Leo B, DDO 93)",galaxy_Leo IV Dwarf,galaxy_Leo P,galaxy_Leo T Dwarf,galaxy_Leo V Dwarf,galaxy_M110 (NGC 205),galaxy_M32 (NGC 221),galaxy_MB 1 (KK98 21),galaxy_MB 3,galaxy_Maffei 1,galaxy_Maffei 2,galaxy_NGC 147 (DDO 3),galaxy_NGC 1560,galaxy_NGC 1569 (UGC 3056),galaxy_NGC 185,galaxy_NGC 2366,galaxy_NGC 2403,galaxy_NGC 247,galaxy_NGC 300,galaxy_NGC 3109,galaxy_NGC 3741,galaxy_NGC 404,galaxy_NGC 4163 (NGC 4167),galaxy_NGC 4214 (UGC 7278),galaxy_NGC 5102,galaxy_NGC 5206,galaxy_NGC 5237,galaxy_NGC 5253,galaxy_NGC 55,galaxy_Pegasus Dwarf Irregular (DDO 216),galaxy_Pegasus Dwarf Sph (And VI),galaxy_Pegasus III,galaxy_Perseus I (Andromeda XXXIII),galaxy_Phoenix Dwarf Galaxy (P 6830),galaxy_Phoenix II,galaxy_Pictor II,galaxy_Pisces Dwarf,galaxy_Pisces I,galaxy_Pisces II,galaxy_Pisces III (Andromeda XIII),galaxy_Pisces IV (Andromeda XIV),galaxy_Pisces V (Andromeda XVI),galaxy_Reticulum II,galaxy_Reticulum III,galaxy_Sagittarius Dwarf Irregular Galaxy (SagDIG),galaxy_Sagittarius Dwarf Sphr SagDEG,galaxy_Sagittarius II,galaxy_Sculptor Dwarf (E351-G30),galaxy_Segue 1,galaxy_Segue 2,"galaxy_Sextans A (92205, DDO 75)",galaxy_Sextans B (UGC 5373),galaxy_Sextans Dwarf Sph,"galaxy_Small Magellanic Cloud (SMC, NGC 292)",galaxy_Triangulum Galaxy (M33),galaxy_Triangulum II,galaxy_Tucana Dwarf,galaxy_Tucana II,galaxy_Tucana III,galaxy_Tucana IV,galaxy_UGC 4483,galaxy_UGC 4879 (VV124)[61],galaxy_UGC 7577 (DDO 125),galaxy_UGC 8508 (I Zw 060),galaxy_UGC 8651 (DDO 181),galaxy_UGC 8833,galaxy_UGC 9128 (DDO 187),galaxy_UGC 9240 (DDO 190),galaxy_UGCA 105,galaxy_UGCA 133 (DDO 44),galaxy_UGCA 15 (DDO 6),galaxy_UGCA 276 (DDO 113),galaxy_UGCA 292,galaxy_UGCA 438 (ESO 407-018),galaxy_UGCA 86,galaxy_UGCA 92,galaxy_Ursa Major I Dwarf (UMa I dSph),galaxy_Ursa Major II Dwarf,galaxy_Ursa Minor Dwarf,galaxy_Virgo I,galaxy_Willman 1,"galaxy_Wolf-Lundmark-Melotte (WLM, DDO 221)",y
0.0,0.24401417,0.0,0.326739,0.3890794,0.63102394,0.0,0.0,0.0,0.43187007,0.31686446,0.5341954,0.0,0.39481157,0.41061985,0.0,0.12808433,0.441976,0.16817081,0.0,0.32543755,0.0,0.0,0.27272975,0.0,0.24043922,0.21721685,0.0,0.62815857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04418577322975637
0.0,0.26127875,0.0,0.37504408,0.3994744,0.618102,0.0,0.0,0.0,0.487344,0.35863125,0.63579285,0.0,0.39867315,0.45128223,0.0,0.119519986,0.4972414,0.22070742,0.0,0.36064118,0.0,0.026524983,0.3080567,0.0,0.26731703,0.18850908,0.0,0.70931154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04253260902999556
0.0,0.24468085,0.0,0.43265948,0.1889602,0.5667665,0.0,0.0,0.0,0.4088822,0.10221848,0.47851783,0.0,0.32797354,0.49203962,0.0,0.10992007,0.24733189,0.09634321,0.0,0.15725318,0.0,0.0,0.35741273,0.0,0.2055385,0.20031072,0.0,0.46911862,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07132755548006331
0.06228176,0.18366536,0.0,0.46230826,0.20548986,0.49324143,0.0,0.0,0.0,0.4485457,0.05527671,0.38033077,0.0,0.20718326,0.45469385,0.0,0.10220883,0.16108444,0.09495423,0.0,0.16443065,0.0,0.0,0.25908357,0.0,0.19478352,0.19181697,0.0,0.45347178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384525806874604
0.0,0.29057145,0.0,0.33991343,0.3763246,0.6101761,0.0,0.0,0.0,0.48369765,0.3186227,0.6195131,0.0,0.3928379,0.44894972,0.0,0.1323945,0.45763057,0.22907054,0.0,0.3196777,0.0,0.0,0.283444,0.0,0.2676046,0.22172849,0.0,0.68243307,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04435943854690017
0.0,0.21018937,0.0,0.44513643,0.1750218,0.583508,0.0,0.0,0.0,0.4358728,0.081775114,0.440251,0.0,0.2806347,0.46879336,0.0,0.13656431,0.18912137,0.1320448,0.0,0.15613675,0.0,0.0,0.3072007,0.0,0.1931746,0.18832134,0.0,0.4722201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06315350855913282
0.0,0.19616547,0.0,0.386087,0.351696,0.6615153,0.0,0.0,0.0,0.42675686,0.24096064,0.5430448,0.0,0.3556151,0.43849212,0.0,0.10152461,0.43350887,0.11699782,0.0,0.28081012,0.0,0.0,0.38845047,0.0,0.27384084,0.21703562,0.0,0.60283554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051308865862286224
0.0,0.26095158,0.0,0.38764685,0.21972132,0.6464725,0.0,0.0,0.0,0.34998038,0.16726695,0.4836785,0.0,0.39474833,0.46675777,0.0,0.09613324,0.31473184,0.03943092,0.0,0.18847233,0.0,0.0,0.40339598,0.0,0.2678773,0.17123352,0.0,0.5054799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06313536837857414
0.0,0.213827,0.0,0.3795804,0.31893593,0.5937679,0.0,0.0,0.0,0.41865048,0.21165594,0.52235013,0.0,0.3276782,0.46140835,0.0,0.14056335,0.37483943,0.13805635,0.0,0.2730006,0.0,0.0,0.32936972,0.0,0.2277219,0.23790295,0.0,0.5496031,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05023623428125068
0.0,0.28723946,0.0,0.42787948,0.14920975,0.59466946,0.0,0.0,0.0,0.4230573,0.100990035,0.4769328,0.0,0.38864857,0.5009105,0.0,0.11301833,0.2197716,0.10037336,0.0,0.12859443,0.0,0.0,0.36576614,0.0,0.20414798,0.18202339,0.0,0.45013988,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06917471645722517
0.0,0.29401934,0.0,0.3837033,0.30778876,0.64395845,0.0,0.0,0.0,0.4249947,0.26986966,0.5284431,0.0,0.4375142,0.45473397,0.0,0.12667374,0.3692086,0.092153594,0.0,0.25574356,0.0,0.0,0.34373894,0.0,0.3052614,0.20523693,0.0,0.55224437,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04221615537918666
0.0,0.16985425,0.0,0.4099858,0.22985509,0.5535801,0.0,0.0,0.0,0.37765273,0.124796696,0.48333004,0.0,0.27345514,0.500191,0.0,0.14375941,0.3460335,0.102638945,0.0,0.18427113,0.0,0.0,0.37616444,0.0,0.1904815,0.20249857,0.0,0.49943578,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05602987571463458
0.0,0.26598796,0.0,0.34714442,0.31146508,0.6390349,0.0,0.0,0.0,0.4263685,0.22957176,0.5866781,0.0,0.39045376,0.47961313,0.0,0.0997312,0.4546434,0.1501486,0.0,0.23967716,0.0,0.0,0.3828057,0.0,0.25175774,0.1867529,0.0,0.62623864,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04471072165734435
0.07376777,0.18801312,0.0,0.45129085,0.21723084,0.50094503,0.0,0.0,0.0,0.46050262,0.06117487,0.38028434,0.0,0.20633161,0.4567074,0.0,0.112382986,0.14277297,0.09151576,0.0,0.17112057,0.0,0.0,0.23634633,0.0,0.1930993,0.18733825,0.0,0.4636293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16350069534595413
0.07485973,0.18532994,0.0,0.44419834,0.1770478,0.47875026,0.0,0.0,0.0,0.44495407,0.029901737,0.36027497,0.0,0.1845771,0.44705212,0.0,0.10686017,0.1206844,0.07505153,0.0,0.15345868,0.0,0.0,0.24662599,0.0,0.18170223,0.17432295,0.0,0.45940676,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12578318571152092
0.0,0.24053518,0.0,0.40880337,0.18513802,0.5909537,0.0,0.0,0.0,0.4017726,0.122064985,0.4661867,0.0,0.34704056,0.49006972,0.0,0.11277435,0.21172902,0.070469655,0.0,0.1550686,0.0,0.0,0.34799445,0.0,0.2093002,0.19785334,0.0,0.47339803,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08056901990560505
0.0,0.27268386,0.0,0.36779517,0.40442026,0.5843771,0.0,0.0,0.0,0.4669536,0.3467287,0.6408866,0.0,0.3738427,0.46628666,0.0,0.10602224,0.50997746,0.20933126,0.0,0.35111514,0.0,0.0,0.29844788,0.0,0.28422982,0.21823798,0.0,0.69259095,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04450723012876767
0.0,0.2743929,0.0,0.40273485,0.24572344,0.6235466,0.0,0.0,0.0,0.37212804,0.1787522,0.4977378,0.0,0.3904295,0.4709988,0.0,0.075718395,0.31299755,0.06513253,0.0,0.19321865,0.0,0.0,0.37162536,0.0,0.28694645,0.18506013,0.0,0.50695866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1099316589471957
0.0,0.19829287,0.0,0.36692208,0.37781477,0.62897754,0.0,0.0,0.0,0.42659932,0.27141795,0.52940774,0.0,0.3654013,0.43619016,0.0,0.09988402,0.39662907,0.12687285,0.0,0.31633314,0.0,0.0,0.33545613,0.0,0.24041797,0.22418661,0.0,0.59343714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479330393896632
0.0,0.23250274,0.0,0.40864488,0.20433538,0.61243635,0.0,0.0,0.0,0.38455483,0.12878722,0.4741831,0.0,0.34486756,0.462746,0.0,0.118641645,0.28806335,0.066060275,0.0,0.18281,0.0,0.0,0.37760988,0.0,0.22834972,0.19329827,0.0,0.49580702,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06780992777160177
0.0,0.17571552,0.0,0.449295,0.20863532,0.51776147,0.0,0.0,0.0,0.43690553,0.080720484,0.40758187,0.0,0.23042971,0.43955192,0.0,0.11738321,0.19839779,0.14821687,0.0,0.18227665,0.0,0.0,0.25853068,0.0,0.16688101,0.21497087,0.0,0.45607793,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15549901388606624
